"indicador_de_situacao_habitacional",12075,"Indicador de situação habitacional"
"indicadores_especiais",25,"Indicadores especiais"
"indicativo_de_deficiencia_fisica",12082,"Indicativo de deficiência física"
"indicativo_de_filhos",11801,"Indicativo de filhos"
"indicativo_de_microempreendedor_individual_mei_com_empregado",1724,"Indicativo de microempreendedor individual (MEI) com empregado"
"indicativo_de_microempreendedor_individual_mei_com_endereco_na_residencia",1726,"Indicativo de microempreendedor individual (MEI) com endereço na residência"
"indicativo_de_microempreendedor_individual_mei_com_vinculo_formal_previo_na_mesma_classe_cnae",1756,"Indicativo de microempreendedor individual (MEI) com vínculo formal prévio na mesma classe CNAE"
"indicativo_de_rendimento",12035,"Indicativo de rendimento"
"indicativo_de_residencia_na_sede_municipal",11333,"Indicativo de residência na sede municipal"
"indicativo_de_vinculo_previo_e_intersticio_ate_a_filiacao_do_microempreendedor_individual_mei",1728,"Indicativo de vínculo prévio e interstício até a filiação do microempreendedor individual (MEI)"
"indicativo_e_numero_de_filhos_nascidos_vivos",12055,"Indicativo e número de filhos nascidos vivos"
"indicativo_se_o_prefeito_exercia_mandato_no_ultimo_ano_da_legislatura_anterior",12448,"Indicativo se o prefeito exercia mandato no último ano da legislatura anterior"
"indicativo_causa_de_desligamento",1742,"Indicativo/causa de desligamento"
"industria_geral_industrias_extrativas_e_industrias_de_transformacao_e_atividades_cnae_2_0",842,"Indústria geral, indústrias extrativas e indústrias de transformação e atividades (CNAE 2.0)"
"industria_geral_industrias_extrativas_industrias_de_transformacao_e_atividades_cnae_2_0",715,"Indústria geral, indústrias extrativas, indústrias de transformação e atividades (CNAE 2.0)"
"industrias_de_transformacao_e_atividades_cnae_2_0",405,"Indústrias de transformação e atividades (CNAE 2.0)"
"infraestrutura_das_escolas",812,"Infraestrutura das escolas"
"inovacoes_organizacionais_e_de_marketing_implementadas",732,"Inovações organizacionais e de marketing implementadas"
"insercao_dos_topicos_especificos_nos_cursos_e_processos_de_formacao_do_pessoal_ocupado_na_area_da_saude",1584,"Inserção dos tópicos específicos nos cursos e processos de formação do pessoal ocupado na área da saúde"
"instalacao_de_tendas_de_triagem_para_o_combate_a_covid_19",1348,"Instalação de tendas de triagem para o combate a COVID-19"
"instalacao_sanitaria",1612,"Instalação sanitária"
"instituicao_de_forum_permanente_de_educacao",1493,"Instituição de Fórum Permanente de Educação"
"instituicao_de_realizacao_do_curso",884,"Instituição de realização do curso"
"instituicao_de_sistema_municipal_de_esporte",1563,"Instituição de Sistema Municipal de Esporte"
"instrumento_financeiro",12116,"Instrumento financeiro"
"instrumentos_de_planejamento",1674,"Instrumentos de Planejamento"
"insumos_tipicos_da_construcao_civil",76,"Insumos típicos da construção civil"
"item_de_gasto",1341,"Item de gasto"
"legalidade_da_marca_do_cigarro",1123,"Legalidade da marca do cigarro"
"levantamento_de_demanda_da_populacao_em_idade_escolar_que_nao_esteja_sendo_atendida",1523,"Levantamento de demanda da população em idade escolar que não esteja sendo atendida"
"locais_de_compra",213,"Locais de compra"
"local_da_escola_ou_creche_que_frequentavam",468,"Local da escola ou creche que frequentavam"
"local_da_escola_que_frequentavam",596,"Local da escola que frequentavam"
"local_da_falta_de_seguranca",571,"Local da falta de segurança"
"local_da_ultima_consulta_odontologica",1125,"Local da última consulta odontológica"
"local_da_unica_ocorrencia_ou_a_mais_grave",1261,"Local da única ocorrência ou a mais grave"
"local_de_acompanhamento_do_crescimento_e_desenvolvimento_das_criancas",724,"Local de acompanhamento do crescimento e desenvolvimento das crianças"
"local_de_atendimento_da_maioria_das_consultas_de_pre_natal",720,"Local de atendimento da maioria das consultas de pré-natal"
"local_de_atendimento_medico",1245,"Local de atendimento médico"
"local_de_consulta_medica_ou_de_enfermagem",723,"Local de consulta médica ou de enfermagem"
"local_de_estabelecimento_do_trabalho_principal",12041,"Local de estabelecimento do trabalho principal"
"local_de_exercicio_do_trabalho_principal",469,"Local de exercício do trabalho principal"
"local_de_ocorrencia",257,"Local de ocorrência"
"local_de_ocorrencia_do_furto",1354,"Local de ocorrência do furto"
"local_de_ocorrencia_do_roubo",1360,"Local de ocorrência do roubo"
"local_de_origem",12932,"Local de origem"
"local_de_procura_de_atendimento_de_saude",695,"Local de procura de atendimento de saúde"
"local_de_uso_da_energia_eletrica",12582,"Local de uso da energia elétrica"
"local_do_exercicio_do_trabalho",903,"Local do exercício do trabalho"
"local_do_foco_de_calor",12680,"Local do foco de calor"
"local_do_nascimento",237,"Local do nascimento"
"local_do_trabalho_voluntario",858,"Local do trabalho voluntário"
"local_do_ultimo_atendimento_medico",669,"Local do último atendimento médico"
"local_onde_foi_feita_a_adubacao",12588,"Local onde foi feita a adubação"
"local_onde_ocorreu_o_tratamento_de_esterco_dos_animais",12628,"Local onde ocorreu o tratamento de esterco dos animais"
"localizacao",60,"Localização"
"localizacao_da_fonte_de_informacao",725,"Localização da fonte de informação"
"localizacao_de_destino_do_lixo",12208,"Localização de destino do lixo"
"localizacao_do_dispositivo_coletivo_de_detencao_ou_amortecimento_de_vazao_de_aguas_pluviais_urbanas",340,"Localização do dispositivo coletivo de detenção ou amortecimento de vazão de águas pluviais urbanas"
"localizacao_do_domicilio",2661,"Localização do domicílio"
"localizacao_do_estabelecimento_de_hospedagem",795,"Localização do estabelecimento de hospedagem"
"localizacao_do_principal_parceiro",727,"Localização do principal parceiro"
"localizacao_do_s_macromedidor_es",1000,"Localização do(s) macromedidor(es)"
"lugar_de_nascimento",183,"Lugar de nascimento"
"lugar_de_nascimento_da_mae",242,"Lugar de nascimento da mãe"
"lugar_de_nascimento_da_mulher",254,"Lugar de nascimento da mulher"
"lugar_de_nascimento_do_homem",253,"Lugar de nascimento do homem"
"lugar_de_nascimento_do_pai",241,"Lugar de nascimento do pai"
"lugar_de_nascimento_do_primeiro_conjuge",678,"Lugar de nascimento do primeiro cônjuge"
"lugar_de_nascimento_do_segundo_conjuge",679,"Lugar de nascimento do segundo cônjuge"
"lugar_de_nascimento_e_residencia_da_mae",243,"Lugar de nascimento e residência da mãe"
"lugar_de_residencia_anterior",3014,"Lugar de residência anterior"
"lugar_de_residencia_da_mae",234,"Lugar de residência da mãe"
"lugar_de_residencia_do_a_falecido_a",258,"Lugar de residência do(a) falecido(a)"
"lugar_de_residencia_em_31_de_julho_de_1995",12108,"Lugar de residência em 31 de julho de 1995"
"lugar_de_residencia_em_31_07_1995",12102,"Lugar de residência em 31.07.1995"
"lugar_de_residencia_em_31_07_1995_1",12107,"Lugar de residência em 31/07/1995"
"lugar_de_residencia_em_31_07_2005",508,"Lugar de residência em 31/07/2005"
"lugar_do_municipio_de_residencia_anterior",312,"Lugar do município de residência anterior"
"lugar_do_municipio_de_residencia_em_01_09_1986",310,"Lugar do município de residência em 01.09.1986"
"manifestacao_de_sintomas_e_ocorrencia_de_internacao_na_primeira_vez_que_teve_a_doenca",1822,"Manifestação de sintomas e ocorrência de internação na primeira vez que teve a doença"
"manifestacao_de_sintomas_na_primeira_vez_que_teve_a_doenca",1808,"Manifestação de sintomas na primeira vez que teve a doença"
"manifestacao_de_sintomas_na_ultima_vez_que_teve_a_doenca",1812,"Manifestação de sintomas na última vez que teve a doença"
"manutencao_dos_reservatorios_em_operacao",932,"Manutenção dos reservatórios em operação"
"materiais_e_servicos",42,"Materiais e serviços"
"material_da_cobertura",127,"Material da cobertura"
"material_das_paredes",126,"Material das paredes"
"material_predominante_na_cobertura_telhado",817,"Material predominante na cobertura (telhado)"
"material_predominante_nas_paredes",338,"Material predominante nas paredes"
"material_predominante_no_piso",818,"Material predominante no piso"
"meio_de_informacao_sobre_crimes_na_cidade_em_que_reside",1393,"Meio de informação sobre crimes na cidade em que reside"
"meio_de_transporte_no_acidente_mais_grave",1263,"Meio de transporte no acidente mais grave"
"membro_da_familia_com_atividade_economica_fora_do_estabelecimento_agropecuario",12776,"Membro da família com atividade econômica fora do estabelecimento agropecuário"
"mes_de_ocorrencia",244,"Mês de ocorrência"
"mes_do_nascimento",235,"Mês do nascimento"
"mes_do_registro",236,"Mês do registro"
"mes_e_ano_de_ocorrencia_do_falecimento",322,"Mês e ano de ocorrência do falecimento"
"meses_de_contratacao",12580,"Meses de contratação"
"meses_do_ano",1020,"Meses do ano"
"metodo_contraceptivo_utilizado",706,"Método contraceptivo utilizado"
"metodo_de_curtimento",11532,"Método de curtimento"
"metodo_utilizado_para_irrigacao",12604,"Método utilizado para irrigação"
"modalidade",12918,"Modalidade"
"modalidade_de_oferta_do_curso",12504,"Modalidade de oferta do curso"
"modalidade_do_curso",12942,"Modalidade do curso"
"modo_como_o_escolar_conseguiu_bebida_alcoolica_nos_30_dias_anteriores_a_pesquisa",777,"Modo como o escolar conseguiu bebida alcoólica nos 30 dias anteriores à pesquisa"
"modo_como_o_escolar_conseguiu_cigarro_nos_30_dias_anteriores_a_pesquisa",776,"Modo como o escolar conseguiu cigarro nos 30 dias anteriores à pesquisa"
"mora_com_a_mae",31,"Mora com a mãe"
"mora_com_o_pai",32,"Mora com o pai"
"motivo_da_interrupcao_da_coleta_seletiva",12213,"Motivo da interrupção da coleta seletiva"
"motivo_da_nao_obtencao_do_financiamento",12541,"Motivo da não obtenção do financiamento"
"motivo_da_paralisacao",1007,"Motivo da paralisação"
"motivo_da_retirada_do_utero",704,"Motivo da retirada do útero"
"motivo_das_perdas_de_faturamento",990,"Motivo das perdas de faturamento"
"motivo_de_discriminacao",685,"Motivo de discriminação"
"motivo_de_nao_frequentar_a_escola_ou_creche",11177,"Motivo de não frequentar a escola ou creche"
"motivo_de_nao_haver_servico_de_televisao_por_assinatura",941,"Motivo de não haver serviço de televisão por assinatura"
"motivo_de_nao_haver_utilizacao_da_internet_no_domicilio",951,"Motivo de não haver utilização da Internet no domicílio"
"motivo_de_nao_ir_ao_medico_regularmente_por_causa_da_depressao",674,"Motivo de não ir ao médico regularmente por causa da depressão"
"motivo_de_nao_procurar_a_policia_ou_guarda_municipal",1359,"Motivo de não procurar a polícia ou guarda municipal"
"motivo_de_nao_ter_usado_camisinha",1199,"Motivo de não ter usado camisinha"
"motivo_de_nao_terem_telefone_movel_celular_para_uso_pessoal",958,"Motivo de não terem telefone móvel celular para uso pessoal"
"motivo_de_nao_terem_utilizado_a_internet",425,"Motivo de não terem utilizado a internet"
"motivo_de_nenhum_morador_ter_viajado",899,"Motivo de nenhum morador ter viajado"
"motivo_de_ter_tido_parto_cesareo",722,"Motivo de ter tido parto cesáreo"
"motivo_do_nao_atendimento",12285,"Motivo do não atendimento"
"motivo_do_nao_consumo",12195,"Motivo do não consumo"
"motivo_principal_da_procura_de_atendimento_de_saude",12272,"Motivo principal da procura de atendimento de saúde"
"motivo_s_do_extravasamento",996,"Motivo(s) do extravasamento"
"motivo_causa_da_humilhacao_sofrida_pelo_escolar",752,"Motivo/causa da humilhação sofrida pelo escolar"
"motivos_da_interrupcao_racionamento",992,"Motivos da interrupção / racionamento"
"movimento_da_apicultura_no_ano",12735,"Movimento da apicultura no ano"
"movimento_da_aquicultura_no_ano",12736,"Movimento da aquicultura no ano"
"movimento_da_ranicultura_no_ano",12740,"Movimento da ranicultura no ano"
"movimento_de_asininos_no_ano",12721,"Movimento de asininos no ano"
"movimento_de_aves_no_ano",12654,"Movimento de aves no ano"
"movimento_de_bubalinos_no_ano",12727,"Movimento de bubalinos no ano"
"movimento_de_caprinos_no_ano",12729,"Movimento de caprinos no ano"
"movimento_de_coelhos_no_ano",12731,"Movimento de coelhos no ano"
"movimento_de_equinos_no_ano",12720,"Movimento de equinos no ano"
"movimento_de_muares_no_ano",12725,"Movimento de muares no ano"
"movimento_de_outras_aves_no_ano",12657,"Movimento de outras aves no ano"
"movimento_de_ovinos_no_ano",12733,"Movimento de ovinos no ano"
"movimento_de_ovos_de_galinhas_no_ano_nos_estabelecimentos_com_mais_de_2_000_cabecas_em_31_12",12734,"Movimento de ovos de galinhas no ano nos estabelecimentos com mais de 2.000 cabeças em 31/12"
"movimento_do_rebanho_suino_no_ano",12651,"Movimento do rebanho suíno no ano"
"movimento_pecuario_de_bovinos_no_ano",12626,"Movimento pecuário de bovinos no ano"
"movimento_pecuario_de_bovinos_nos_estabelecimentos_agropecuarios_com_mais_de_50_cabecas_em_31_12",12644,"Movimento pecuário de bovinos nos estabelecimentos agropecuários com mais de 50 cabeças em 31/12"
"movimento_pecuario_de_bovinos_vendidos_nos_estabelecimentos_agropecuarios_com_mais_de_50_cabecas_em_31_12",12645,"Movimento pecuário de bovinos vendidos nos estabelecimentos agropecuários com mais de 50 cabeças em 31/12"
"mudancas_estrategicas_e_organizacionais_implementadas",793,"Mudanças estratégicas e organizacionais implementadas"
"mulheres_de_10_anos_e_mais_de_idade",12238,"Mulheres de 10 anos e mais de idade"
"mulheres_de_10_anos_ou_mais_de_idade_que_viviam_ou_ja_viveram_em_companhia_de_conjuge_ou_companheiro_que_tiveram_filhos",12303,"Mulheres de 10 anos ou mais de idade que viviam ou já viveram em companhia de cônjuge ou companheiro que tiveram filhos"
"na_vida_do_escolar_com_quantas_pessoas_ele_ja_teve_relacao_sexual",155,"Na vida do escolar, com quantas pessoas ele já teve relação sexual"
"na_vida_do_escolar_quantas_vezes_ele_bebeu_tanto_que_ficou_realmente_bebado",131,"Na vida do escolar, quantas vezes ele bebeu tanto que ficou realmente bêbado"
"nacionalidade",302,"Nacionalidade"
"nacionalidade_da_mulher",250,"Nacionalidade da mulher"
"nacionalidade_do_homem",249,"Nacionalidade do homem"
"nacionalidade_do_primeiro_conjuge",676,"Nacionalidade do primeiro cônjuge"
"nacionalidade_do_segundo_conjuge",677,"Nacionalidade do segundo cônjuge"
"nacionalidade_pais_de_origem",1727,"Nacionalidade/país de origem"
"naturalidade_em_relacao_a_unidade_da_federacao",388,"Naturalidade em relação à unidade da federação"
"naturalidade_em_relacao_ao_municipio",184,"Naturalidade em relação ao município"
"naturalidade_em_relacao_ao_municipio_e_a_unidade_da_federacao",12017,"Naturalidade em relação ao município e à unidade da federação"
"naturalidade_ou_nacionalidade_da_pessoa_que_dirige_o_estabelecimento",12557,"Naturalidade ou nacionalidade da pessoa que dirige o estabelecimento"
"natureza_da_acao",262,"Natureza da ação"
"natureza_da_acao_nao_consensual",264,"Natureza da ação não consensual"
"natureza_da_uniao_conjugal",1598,"Natureza da união conjugal"
"natureza_do_obito",1836,"Natureza do óbito"
"natureza_do_processo",279,"Natureza do processo"
"natureza_dos_servicos",2646,"Natureza dos serviços"
"natureza_juridica",2703,"Natureza jurídica"
"natureza_juridica_das_entidades_prestadoras_de_servico",11973,"Natureza jurídica das entidades prestadoras de serviço"
"necessidade_de_ampliacao_do_numero_de_leitos_para_atender_a_demanda_por_internacao_no_municipio_em_virtude_da_covid_19",1256,"Necessidade de ampliação do número de leitos para atender à demanda por internação no município em virtude da COVID-19"
"necessidade_de_referenciar_o_s_paciente_s_para_outro_municipio",1668,"Necessidade de referenciar o(s) paciente(s) para outro município"
"niveis_50_e_100",12227,"Níveis 50 e 100"
"nivel_100",75,"Nível - 100"
"nivel_concluido",12401,"Nível concluído"
"nivel_de_confianca_nas_instituicoes",1400,"Nível de confiança nas instituições"
"nivel_de_confianca_nas_pessoas",1394,"Nível de confiança nas pessoas"
"nivel_de_ensino_ou_curso_que_frequentavam",11798,"Nível de ensino ou curso que frequentavam"
"nivel_de_ensino_duracao_do_ensino_fundamental_e_serie_que_frequentavam",12760,"Nível de ensino, duração do ensino fundamental e série que frequentavam"
"nivel_de_governo",11227,"Nível de governo"
"nivel_de_instrucao",1568,"Nível de instrução"
"nivel_de_instrucao_da_mae",375,"Nível de instrução da mãe"
"nivel_de_instrucao_da_pessoa_que_dirige_o_estabelecimento",12552,"Nível de instrução da pessoa que dirige o estabelecimento"
"nivel_de_instrucao_da_pessoa_responsavel_pela_familia",512,"Nível de instrução da pessoa responsável pela família"
"nivel_de_instrucao_da_pessoa_responsavel_pelos_cuidados_de_saude_da_crianca",1437,"Nível de instrução da pessoa responsável pelos cuidados de saúde da criança"
"nivel_de_instrucao_do_chefe_da_familia",283,"Nível de instrução do chefe da família"
"nivel_de_instrucao_do_pai",557,"Nível de instrução do pai"
"nivel_de_instrucao_do_prefeito",12451,"Nível de instrução do prefeito"
"nivel_de_instrucao_do_produtor",12772,"Nível de instrução do produtor"
"nivel_de_instrucao_do_responsavel_pelo_domicilio",1829,"Nível de instrução do responsável pelo domicílio"
"nivel_de_instrucao_do_titular_do_orgao_gestor",1060,"Nível de instrução do titular do órgão gestor"
"nivel_de_instrucao_mais_elevado_concluido",518,"Nível de instrução mais elevado concluído"
"nivel_do_curso",885,"Nível do curso"
"nivel_educacional_concluido",12400,"Nível educacional concluído"
"nivel_na_instituicao_publica",1776,"Nível na instituição pública"
"nos_ultimos_12_meses_o_escolar_teve_relacoes_sexuais",156,"Nos últimos 12 meses, o escolar teve relações sexuais"
"nos_ultimos_30_dias_em_quantos_dias_o_escolar_faltou_as_aulas_sem_permissao_dos_seus_pais_ou_responsaveis",101,"Nos últimos 30 dias, em quantos dias o escolar faltou às aulas sem permissão dos seus pais ou responsáveis"
"nos_ultimos_30_dias_em_quantos_o_escolar_deixou_de_ir_a_escola_por_nao_se_sentir_seguro_na_escola",169,"Nos últimos 30 dias, em quantos o escolar deixou de ir à escola por não se sentir seguro na escola"
"nos_ultimos_30_dias_em_quantos_o_escolar_deixou_de_ir_a_escola_por_nao_se_sentir_seguro_no_caminho_de_ida_ou_de_volta",168,"Nos últimos 30 dias, em quantos o escolar deixou de ir à escola por não se sentir seguro no caminho de ida ou de volta"
"nos_ultimos_30_dias_nos_dias_em_que_o_escolar_tomou_alguma_bebida_alcolica_quantos_copos_ou_doses_tomou_po_dia",130,"Nos últimos 30 dias, nos dias em que o escolar tomou alguma bebida alcólica, quantos copos ou doses tomou po dia"
"nos_ultimos_30_dias_o_escolar_esteve_envolvido_em_alguma_briga_em_que_alguem_foi_fisicamente_agredido",171,"Nos últimos 30 dias, o escolar esteve envolvido em alguma briga em que alguém foi fisicamente agredido"
"nos_ultimos_30_dias_quantas_vezes_o_escolar_foi_agredido_fisicamente_por_um_adulto_da_familia_dele",170,"Nos últimos 30 dias, quantas vezes o escolar foi agredido fisicamente por um adulto da família dele"
"nos_ultimos_30_dias_quantas_vezes_usou_drogas_tais_como_maconha_cocaina_crack_cola_lolo_lanca_perfume_ecstasy_ou_outra",149,"Nos últimos 30 dias,quantas vezes usou drogas tais como: maconha, cocaína, crack, cola, loló, lança perfume, ecstasy ou outra"
"nos_ultimos_7_dias_em_quantos_outras_pessoas_fumaram_na_casa_do_escolar",120,"Nos últimos 7 dias, em quantos outras pessoas fumaram na casa do escolar"
"nota_atribuida_ao_servico_de_saude_pela_pessoa_responsavel_pelos_cuidados_de_saude_da_crianca",1468,"Nota atribuída ao serviço de saúde pela pessoa responsável pelos cuidados de saúde da criança"
"numero_de_bacias",12131,"Número de bacias"
"numero_de_banheiros",66,"Número de banheiros"
"numero_de_canais_de_tv_aberta_captados_no_municipio",1545,"Número de canais de TV aberta captados no município"
"numero_de_cartoes_de_credito",199,"Número de cartões de crédito"
"numero_de_cheques_especiais",200,"Número de cheques especiais"
"numero_de_comodos",65,"Número de cômodos"
"numero_de_comodos_servindo_de_dormitorio",64,"Número de cômodos servindo de dormitório"
"numero_de_componentes_da_familia",12088,"Número de componentes da família"
"numero_de_componentes_da_familia_e_numero_dos_que_tem_rendimentos",12250,"Número de componentes da família e número dos que têm rendimentos"
"numero_de_consultas_de_pre_natal",719,"Número de consultas de pré-natal"
"numero_de_dias_em_que_bebeu_leite_exceto_de_soja_nos_ultimos_7_dias",87,"Número de dias em que bebeu leite (exceto de soja) nos últimos 7 dias"
"numero_de_dias_em_que_comeu_batata_frita_nos_ultimos_7_dias",88,"Número de dias em que comeu batata frita nos últimos 7 dias"
"numero_de_dias_em_que_comeu_feijao_nos_ultimos_7_dias",77,"Número de dias em que comeu feijão nos últimos 7 dias"
"numero_de_dias_em_que_comeu_guloseimas_nos_ultimos_7_dias",92,"Número de dias em que comeu guloseimas nos últimos 7 dias"
"numero_de_dias_em_que_comeu_hamburger_salsicha_mortadela_salame_presunto_nuggets_ou_linguica_nos_ultimos_7_dias",89,"Número de dias em que comeu hamburger, salsicha, mortadela, salame, presunto, nuggets ou linguiça nos últimos 7 dias"
"numero_de_dias_em_que_comeu_legumes_ou_verduras_cozidos_na_comida_ou_sopa_exceto_batata_e_aipim_nos_ultimos_7_dias",83,"Número de dias em que comeu legumes ou verduras cozidos na comida ou sopa (exceto batata e aipim) nos últimos 7 dias"
"numero_de_dias_em_que_comeu_salada_crua_nos_ultimos_7_dias",78,"Número de dias em que comeu salada crua nos últimos 7 dias"
"numero_de_dias_em_que_comeu_salgados_fritos_nos_ultimos_7_dias",91,"Número de dias em que comeu salgados fritos nos últimos 7 dias"
"numero_de_dias_em_que_fumou_cigarros_nos_ultimos_30_dias",118,"Número de dias em que fumou cigarros nos últimos 30 dias"
"numero_de_domicilios_em_que_trabalhavam",785,"Número de domicílios em que trabalhavam"
"numero_de_dormitorios",74,"Número de dormitórios"
"numero_de_doses_de_vacina_ja_tomadas_quando_teve_a_doenca_pela_primeira_vez",1811,"Número de doses de vacina já tomadas quando teve a doença pela primeira vez"
"numero_de_empregados_no_trabalho_principal",12392,"Número de empregados no trabalho principal"
"numero_de_empregados_permanentes",142,"Número de empregados permanentes"
"numero_de_estabelecimentos_de_saude",1588,"Número de estabelecimentos de saúde"
"numero_de_familias",197,"Número de famílias"
"numero_de_filhos",271,"Número de filhos"
"numero_de_filhos_menores_de_10_anos_ou_nao_economicamente_ativos",515,"Número de filhos menores de 10 anos ou não economicamente ativos"
"numero_de_filhos_menores_de_idade",737,"Número de filhos menores de idade"
"numero_de_filhos_nao_economicamente_ativos",12254,"Número de filhos não economicamente ativos"
"numero_de_filhos_tidos_nascidos_vivos",12291,"Número de filhos tidos nascidos vivos"
"numero_de_internacoes",12282,"Número de internações"
"numero_de_moradores",68,"Número de moradores"
"numero_de_nascidos_por_parto",238,"Número de nascidos por parto"
"numero_de_parceiros_sexuais_do_escolar",753,"Número de parceiros sexuais do escolar"
"numero_de_pavimentos_predominante_nas_construcoes",589,"Número de pavimentos predominante nas construções"
"numero_de_pessoas",140,"Número de pessoas"
"numero_de_pessoas_ocupadas_no_trabalho_principal",12048,"Número de pessoas ocupadas no trabalho principal"
"numero_de_pessoas_1",206,"Número de pessoas."
"numero_de_televisoes",684,"Número de televisões"
"numero_de_televisoes_no_domicilio",938,"Número de televisões no domicílio"
"numero_de_trabalhos",12031,"Número de trabalhos"
"numero_de_trabalhos_na_semana_de_referencia",12389,"Número de trabalhos na semana de referência"
"numero_de_vezes_que_considera_que_teve_covid_19",1807,"Número de vezes que considera que teve COVID-19"
"numero_de_vezes_que_teve_covid_19",1806,"Número de vezes que teve COVID-19"
"numero_de_vezes_que_teve_ou_considera_que_teve_covid_19",1834,"Número de vezes que teve ou considera que teve COVID-19"
"numero_de_viagens_realizadas_pelos_moradores",889,"Número de viagens realizadas pelos moradores"
"numero_filhos",272,"Número filhos"
"o_escolar_ja_recebeu_na_escola_orientacao_sobre_aids_ou_outras_doencas_sexualmente_transmissiveis_dsts",165,"O escolar já recebeu na escola orientação sobre Aids ou outras doenças sexualmente transmissíveis (DSTs)"
"o_escolar_ja_recebeu_na_escola_orientacao_sobre_como_conseguir_preservativo_gratuitamente",167,"O escolar já recebeu na escola orientação sobre como conseguir preservativo gratuitamente"
"o_escolar_ja_recebeu_na_escola_orientacao_sobre_prevencao_de_gravidez",159,"O escolar já recebeu na escola orientação sobre prevenção de gravidez"
"o_escolar_ja_teve_relacao_sexual_alguma_vez",152,"O escolar já teve relação sexual alguma vez"
"objeto_de_cooperacao",728,"Objeto de cooperação"
"ocorrencia_da_pratica_de_bullying_pelo_escolar",784,"Ocorrência da prática de bullying pelo escolar"
"ocorrencia_de_alagamento_nos_ultimos_4_anos",1195,"Ocorrência de alagamento nos últimos 4 anos"
"ocorrencia_de_algum_impacto_ambiental_e_ou_processo_acao_que_resulte_em_impacto_no_ambiente",1182,"Ocorrência de algum impacto ambiental e/ou processo/ação que resulte em impacto no ambiente"
"ocorrencia_de_casos_confirmados_clinicamente_ou_laboratorialmente_de_covid_19_no_municipio",1254,"Ocorrência de casos confirmados clinicamente ou laboratorialmente de COVID-19 no município"
"ocorrencia_de_internacao_de_pessoas_em_virtude_da_covid_19",1311,"Ocorrência de internação de pessoas em virtude da COVID-19"
"ocorrencia_de_internacoes_acima_da_capacidade_de_leitos_e_de_uti_publicos_ou_privados_conveniados_ao_sus",1349,"Ocorrência de internações acima da capacidade de leitos e de UTI públicos ou privados conveniados ao SUS"
"ocorrencia_de_obito_dentre_as_pessoas_que_contrairam_a_covid_19",1258,"Ocorrência de óbito dentre as pessoas que contraíram a COVID-19"
"ocorrencia_de_obitos_no_ano_do_desastre_natural_de_maior_impacto_para_o_municipio",1213,"Ocorrência de óbitos no ano do desastre natural de maior impacto para o município"
"ocorrencia_de_pernoite",891,"Ocorrência de pernoite"
"ocorrencia_de_processo_erosivo_nos_ultimos_4_anos",1196,"Ocorrência de processo erosivo nos últimos 4 anos"
"ocorrencia_de_seca_nos_ultimos_4_anos",1346,"Ocorrência de seca nos últimos 4 anos"
"ocorrencia_de_viagem",898,"Ocorrência de viagem"
"ocorrencia_e_duracao_de_interrupcao_da_fluoretacao_no_ano_de_referencia",987,"Ocorrência e duração de interrupção da fluoretação no ano de referência"
"ocorrencias_no_ano_da_seca_de_maior_impacto",1188,"Ocorrências no ano da seca de maior impacto"
"oferta_gratuita_de_merenda_escolar_ou_outra_refeicao_pela_creche_ou_escola",12376,"Oferta gratuita de merenda escolar ou outra refeição pela creche ou escola"
"organismos_que_integram_o_sme",1564,"Organismos que integram o SME"
"orientacao_tecnica",12548,"Orientação técnica"
"origem_da_agua_recebida",944,"Origem da água recebida"
"origem_da_carga",12122,"Origem da carga"
"origem_da_orientacao_tecnica_recebida",12567,"Origem da orientação técnica recebida"
"origem_da_receita",12203,"Origem da receita"
"origem_do_leite_recebido",17,"Origem do leite recebido"
"origem_do_movimento_migratorio",289,"Origem do movimento migratório"
"origem_do_recebimento",214,"Origem do recebimento"
"origem_do_recebimento_do_chefe_da_familia",284,"Origem do recebimento do chefe da família"
"origem_do_rendimento",541,"Origem do rendimento"
"origem_dos_rendimentos",4908,"Origem dos rendimentos"
"outras_atividades_de_servicos",12362,"Outras atividades de serviços"
"outros_animais_de_criacao",23,"Outros animais de criação"
"padrao_de_acabamento",41,"Padrão de acabamento"
"pagamento_pelo_atendimento",12277,"Pagamento pelo atendimento"
"pais_de_nascimento",1709,"Pais de nascimento"
"pais_de_residencia_anterior",507,"País de residência anterior"
"pais_de_residencia_em_31_07_2005",509,"País de residência em 31/07/2005"
"paises_de_destino",26,"Países de destino"
"parte_do_sistema_de_esgotamento_sanitario_onde_estao_sendo_feitas_ampliacoes_ou_melhorias",12014,"Parte do sistema de esgotamento sanitário onde estão sendo feitas ampliações ou melhorias"
"parte_do_sistema_onde_estao_sendo_feitas_as_ampliacoes_ou_melhorias",11996,"Parte do sistema onde estâo sendo feitas as ampliações ou melhorias"
"participacao_da_sociedade_civil_na_elaboracao_do_plano",1530,"Participação da sociedade civil na elaboração do plano"
"participacao_em_algum_colegiado_de_gestao_regional_da_saude",1581,"Participação em algum Colegiado de Gestão Regional da Saúde"
"participacao_na_receita_liquida_de_revenda",12353,"Participação na receita líquida de revenda"
"partido_politico_do_prefeito",12447,"Partido político do prefeito"
"percentis_das_medidas_antropometricas_de_criancas_e_adolecentes_com_ata_19_anos_de_idade",367,"Percentis das medidas antropométricas de crianças e adolecentes com atá 19 anos de idade"
"percentual_da_tarifa_cobrada",12013,"Percentual da tarifa cobrada"
